onset	duration	trial_type	response_time
4.225630	3.531890	event_friend_reward	1.024860
4.225630	33.500000	block_friend_punish	n/a
8.710760	3.528400	event_friend_neutral	0.609399
13.174000	3.529080	event_friend_punish	0.399986
17.641800	3.523230	event_friend_punish	0.519445
22.112700	3.525350	event_friend_punish	0.602214
26.587400	3.528150	event_friend_punish	0.480945
31.053700	3.525790	event_friend_punish	0.751877
35.526600	3.517350	missed_trial	n/a
47.069900	3.526000	event_computer_punish	2.185060
47.069900	33.500000	block_computer_punish	n/a
51.357300	3.528520	event_computer_reward	0.448209
55.644100	3.528510	event_computer_punish	0.548100
59.931000	3.524720	event_computer_punish	0.447933
64.217800	3.532650	missed_trial	n/a
68.504700	3.528200	event_computer_punish	0.698340
72.791500	3.525200	event_computer_punish	0.697996
77.078300	3.526990	event_computer_reward	0.564838
88.851300	3.523890	event_friend_reward	1.452400
88.851300	33.500000	block_friend_reward	n/a
93.380700	3.524420	event_friend_reward	0.559169
97.842000	3.524500	event_friend_reward	0.835214
102.323000	3.525710	event_friend_reward	0.640718
106.784000	3.525460	event_friend_reward	0.834000
111.253000	3.526730	event_friend_punish	0.685467
115.723000	3.523640	event_friend_punish	0.368327
120.195000	3.527570	event_friend_reward	0.633920
135.950000	3.524750	event_stranger_reward	0.724714
135.950000	33.500000	block_stranger_reward	n/a
140.413000	3.527030	event_stranger_reward	0.047924
144.884000	3.527080	event_stranger_reward	0.731381
149.352000	3.527290	event_stranger_neutral	0.933614
153.823000	3.524560	event_stranger_neutral	0.449593
158.291000	3.526960	event_stranger_reward	0.584780
162.771000	3.523370	event_stranger_reward	0.776591
167.234000	3.524580	event_stranger_reward	0.916614
183.012000	3.527050	event_stranger_punish	1.268440
183.012000	33.500000	block_stranger_punish	n/a
187.483000	3.524470	event_stranger_punish	0.467293
191.952000	3.525260	event_stranger_punish	0.701869
196.425000	3.526800	event_stranger_reward	0.649168
200.892000	3.526640	event_stranger_punish	0.519833
205.364000	3.525120	event_stranger_punish	0.583865
209.834000	3.528010	event_stranger_reward	0.535378
214.306000	3.526530	event_stranger_punish	0.683289
226.146000	3.527460	event_friend_reward	0.953296
226.146000	33.500000	block_friend_reward	n/a
230.647000	3.525540	event_friend_reward	0.689002
235.119000	3.527430	event_friend_punish	0.537511
239.589000	3.526850	event_friend_reward	0.471214
244.060000	3.527250	event_friend_punish	0.403682
248.529000	3.526490	event_friend_reward	0.588791
253.000000	3.525040	event_friend_reward	0.671383
257.468000	3.525250	event_friend_reward	0.640251
273.012000	3.526020	event_computer_neutral	0.925255
273.012000	33.500000	block_computer_reward	n/a
277.293000	3.526480	event_computer_reward	0.698371
281.579000	3.524530	event_computer_reward	0.682099
285.867000	3.527270	event_computer_punish	0.581303
290.153000	3.526130	event_computer_reward	0.815270
294.440000	3.524610	event_computer_reward	0.664713
298.727000	3.524470	event_computer_reward	0.715165
303.015000	3.523830	event_computer_reward	0.747334
316.788000	3.525680	event_stranger_reward	0.819294
316.788000	33.500000	block_stranger_reward	n/a
321.322000	3.525900	event_stranger_neutral	0.938838
325.790000	3.528080	event_stranger_reward	0.590715
330.256000	3.527600	event_stranger_punish	0.561378
334.717000	3.526500	event_stranger_reward	0.387399
339.181000	3.524260	event_stranger_reward	0.860814
343.638000	3.524950	event_stranger_reward	0.606982
348.082000	3.525120	event_stranger_reward	0.533780
361.836000	3.526420	event_friend_reward	1.758200
361.836000	33.500000	block_friend_punish	n/a
366.280000	3.528120	event_friend_punish	0.683774
370.738000	3.525520	event_friend_punish	0.563112
375.193000	3.523640	event_friend_punish	0.361250
379.638000	3.525530	event_friend_reward	0.553290
384.093000	3.527760	event_friend_punish	0.501759
388.552000	3.524610	event_friend_punish	0.630643
393.009000	3.525580	event_friend_punish	0.460397
